Accident_Occurred,Hours_Worked,Weather_Risk_Index,Machine_Age_Years,Employee_Experience_Years,Safety_Violations,Inspection_Frequency,Job_Risk_Level,Shift_Type,Area,Employee_Age,Noise_Level_dB,Temperature_C
0,6,0.1982741737316791,2,0,4,7,1,0,0,57,76.07126126950298,37.84173485311362
0,9,0.6392447054710462,14,6,0,10,2,0,1,50,68.83692115552422,22.10433695008958
1,8,0.16402282707688232,8,28,3,9,2,1,1,62,67.06711319640266,27.882612529239864
1,7,0.9511259406786505,17,23,7,3,1,0,0,32,83.97388687928088,27.4046883734859
1,7,0.5684580998088924,18,12,2,3,1,1,0,62,75.46017582391224,17.348057571575968
0,10,0.5899349412079161,5,20,7,7,1,0,0,60,91.19618792224637,16.100806301381294
1,11,0.023507891744771414,18,9,6,2,3,1,1,42,76.22618128556849,34.08198093744928
1,8,0.463319318425073,18,21,4,10,1,1,0,36,98.73901953385153,30.481503578304523
0,10,0.26554990392834144,16,17,8,11,1,0,1,57,53.50757653982163,34.42407256352302
1,8,0.27494991620006803,17,23,0,9,1,1,0,46,70.373546075929,30.689461866529506
1,6,0.9717615903205734,17,22,7,9,1,0,1,20,83.87092432915117,23.412690250716906
0,11,0.17544395955659953,6,17,4,8,1,0,1,28,94.61079435532794,28.65494919381682
1,11,0.40456849299452124,3,10,9,11,2,1,0,33,61.168488882406066,28.497681249453215
1,9,0.05700082765720138,18,21,1,3,1,1,0,59,52.3918189302489,26.327765048344272
1,6,0.40963424001442295,2,10,3,6,1,1,0,31,78.21650992167844,31.634311424525293
0,10,0.18433806565689215,1,14,2,6,1,0,0,62,67.90227289089174,18.87032186745949
1,8,0.137378040056646,19,23,6,2,1,1,1,26,86.01714245475398,18.51090691308379
1,11,0.9172238420658557,7,10,6,1,2,0,0,38,55.51131521755947,15.500932587625591
1,7,0.8729649457458,11,11,7,7,2,0,1,38,67.29777222095159,35.14470068793905
0,9,0.27537807461807884,6,11,5,2,1,0,1,63,92.79537789292186,15.938994389364952
1,11,0.45277634837444525,2,26,8,6,1,1,0,46,76.49206479191254,30.793265487622644
0,6,0.4371346465452396,5,20,8,8,1,0,1,28,53.70086920999827,39.587108272502654
0,9,0.3251459127436873,9,15,0,9,2,0,0,31,70.64507840950571,26.805187018495268
0,9,0.21626078702967422,8,4,1,5,1,0,1,57,95.24058159185145,36.82852713485755
0,7,0.014045951024142744,16,8,1,3,1,0,0,58,64.25734499066166,23.33494546327342
1,10,0.9571548395228712,16,21,2,8,1,0,0,52,79.95216253788873,16.32342336948163
1,9,0.4365946331518591,18,11,9,11,2,1,0,33,89.90968261623897,19.103077799540053
1,7,0.7977788457832192,14,22,6,8,1,1,1,48,75.42224797005268,23.631279158503908
0,7,0.06430871254140147,17,15,2,7,2,0,1,27,66.5495361580223,17.760553162055306
1,11,0.8220134965946979,9,6,8,8,1,0,1,25,71.1709177413647,16.619992729925226
0,10,0.38149432317576637,18,16,4,9,1,0,1,56,86.92320157328565,13.577634328753543
1,11,0.7390078925125896,19,1,0,8,3,0,1,57,57.726339113602585,17.32810217426546
0,10,0.69182394199722,8,27,2,10,2,0,1,55,62.32544652610599,19.13694594884985
0,8,0.020333142341088184,1,20,2,5,2,0,1,39,59.890134012920555,34.43625322325211
1,9,0.8038013100908047,9,24,5,9,3,0,0,38,81.90591095509342,12.793084180646321
0,6,0.0750133442004054,16,28,4,8,2,0,0,43,73.16645929374674,37.850611423825185
1,6,0.9152487347292696,6,21,4,1,2,0,0,27,93.51849826112854,13.956755460001693
1,9,0.19038119728262826,19,17,7,6,3,0,1,22,76.97974693354517,22.67740686114867
1,11,0.24247741532856182,13,23,4,3,1,1,0,25,94.43434640865544,30.038893981846392
1,11,0.25240033039833276,11,18,4,9,3,0,0,18,95.53194360608592,10.828677806518595
1,11,0.5864138082206672,3,23,3,3,1,1,0,58,87.56183311111266,37.60726716009147
1,10,0.8771536550348695,16,26,2,10,1,1,0,50,89.11106110831452,39.00326675178913
1,6,0.9782564088716544,2,19,0,3,1,0,1,24,70.80602667219327,21.127916898395355
0,11,0.49362617014023535,9,17,8,11,1,0,1,34,97.36308456602319,25.659438359716795
1,6,0.48561013094297667,7,27,4,3,3,0,0,48,91.08190122030607,36.6123732636087
0,10,0.2986753803766138,1,10,2,10,1,0,1,34,80.0163806927449,14.409584728971723
1,11,0.39901332900982245,14,19,2,5,1,1,0,53,99.92492686945572,31.319396831909557
0,11,0.5266158684348856,4,26,3,2,1,0,0,40,70.05986261379756,34.71973743985737
1,10,0.8783072771296454,15,0,1,2,1,0,0,59,63.770860955173205,35.28841833662281
1,11,0.6686148561684222,16,25,3,7,1,1,1,20,85.38595552474834,20.40234955011059
1,10,0.9509459811029263,17,27,2,1,1,0,1,30,96.59897174583853,16.854852679132854
1,11,0.037247253292023164,6,8,3,6,2,1,1,20,62.93986245132499,31.49021216337018
0,9,0.013094076881847383,18,22,2,7,1,0,1,49,98.92533722295057,29.83017530464355
1,8,0.9174538161735577,12,25,0,1,1,1,1,58,55.49022305492564,15.12458048493994
0,6,0.48070676492828945,3,10,0,1,1,0,1,52,69.55360591827616,18.175772293153496
0,9,0.4007741628918555,14,0,9,11,1,0,1,57,64.27740312533277,22.034096811656347
0,6,0.6383081451812633,7,10,7,6,1,0,1,32,67.98504526562841,39.8360351418232
0,9,0.5734157295955425,5,7,1,10,2,0,1,35,75.8484703809817,31.081351399967534
1,6,0.7845784895018967,6,28,8,4,1,1,0,40,76.78067783583316,11.895622360544964
0,8,0.1114699293890925,6,2,3,2,2,0,1,55,51.16024205299901,15.442524601109353
0,7,0.7672098194454219,8,11,5,10,1,0,1,58,87.043337306024,34.65904691755712
0,9,0.6514104151014622,17,19,5,10,1,0,1,61,85.8000878257754,23.988299292594995
0,10,0.710230352285568,13,6,4,7,2,0,0,39,57.777355726682224,34.519446908827675
1,11,0.9844700503343361,13,19,5,5,2,1,1,42,69.14130110803484,29.717641791768344
1,7,0.7823447054621714,19,19,3,6,2,1,1,24,83.55875132335164,25.75442025306772
1,8,0.2780946826289594,13,8,9,2,2,1,0,54,68.67491710599737,29.84542716037393
0,9,0.08619353280555742,14,10,3,6,1,0,0,52,71.93365489400502,24.879237366584846
1,7,0.5590116789744288,17,21,9,6,1,1,0,54,75.71312147767375,21.65993235589332
0,7,0.6493984953416425,6,13,9,1,1,0,0,53,78.60239611111106,33.45289732443409
1,11,0.6533874485638826,19,28,4,1,2,1,1,41,84.0293621364168,15.46078735918831
1,6,0.9006981940322026,19,23,0,7,1,0,0,18,98.78544551084266,12.269008965139594
0,11,0.5559873801110643,7,0,4,10,1,0,1,58,76.36670609373306,37.14799544834508
1,9,0.4300528673677966,7,9,5,4,1,1,0,51,90.09102714598478,32.079416973059736
1,10,0.547149414344422,1,3,5,11,3,1,1,45,57.319271478715336,28.536261501164404
1,11,0.11363188160739734,16,17,8,2,2,1,0,61,89.59015636997064,34.19533018558205
0,7,0.5268304120118589,13,0,6,2,1,0,1,55,58.03857488795118,24.671339164385312
1,10,0.8230354468665002,4,26,8,3,1,0,0,44,73.31299246639587,28.1227428371286
1,6,0.8681289744265579,19,23,7,9,2,0,0,30,60.9568917666521,18.031684717464568
1,11,0.816151037225086,14,23,9,5,1,1,1,60,69.84382456724131,35.769435685955216
1,10,0.9589550975146675,8,8,4,9,1,1,1,33,93.91766186766634,32.78355489314761
0,6,0.7195550533066201,2,0,1,2,1,0,0,60,56.41642606074593,30.60251657613767
1,6,0.8227428151475416,15,18,1,4,1,0,1,25,74.41930408532292,34.15318838861661
0,11,0.005364632789597534,3,28,2,11,1,0,1,59,68.35845620336048,24.7390695217649
1,7,0.7757393803867045,16,11,5,9,1,1,1,47,91.1639179779657,30.474273377299426
0,9,0.10153855433845016,5,14,8,1,2,0,1,37,59.6296858664523,35.19484950834791
0,8,0.6154248215783826,5,17,1,2,2,0,0,39,83.30912211133719,13.107208553046693
1,11,0.48448850172763236,10,26,1,2,1,1,0,50,94.71121376215909,33.33772232945733
0,10,0.5398262251745146,9,19,8,10,1,0,1,39,58.845716943769794,34.72172238335757
1,9,0.38859351208428483,10,5,7,8,1,1,0,49,95.96531107929849,33.2135112039565
1,10,0.6232603717886249,15,7,7,7,1,1,1,32,60.68426823594146,11.342422621031464
1,10,0.25442345934583455,8,3,9,4,3,1,1,34,74.46420142073472,11.651488915658554
0,7,0.0035686234689444873,1,19,5,8,1,0,0,55,62.86432047407066,13.706014655636206
1,6,0.895697294114566,9,14,5,5,1,1,1,47,54.208572710969,22.170433199656017
1,9,0.8515937135070957,18,3,5,1,2,0,0,28,52.60277904486268,26.2141040947273
1,7,0.970854936114184,6,3,8,11,1,1,1,23,63.00325341416187,17.050794798371257
0,7,0.3767637474911705,6,3,0,2,1,0,1,60,99.16817350770728,27.873992508413426
1,9,0.6791389711828804,14,20,1,4,3,1,0,63,62.903938163867466,37.14204062696031
0,10,0.1601608340090136,12,14,5,5,2,0,0,36,74.55963512633669,15.608367466007994
0,11,0.7168649346870862,1,5,8,5,1,0,1,31,79.03122411913213,34.80872681560017
0,6,0.13662472842226148,15,0,9,4,1,0,0,41,51.75782515982192,10.757125716161976
0,7,0.3372532162749704,12,17,8,6,1,0,1,24,66.20956699749506,17.039769559267384
1,7,0.2647851864193407,18,20,7,4,2,1,1,63,51.88427882705614,11.738971605845558
0,6,0.01845788393077319,4,12,7,4,1,0,0,63,59.46445757941795,36.17415024122476
1,8,0.23613686981021953,1,12,2,9,2,1,1,36,63.74114771363837,38.62312235096887
0,11,0.4481074093019509,13,7,0,5,2,0,1,19,65.3858778363602,31.83239735138457
1,7,0.06412120335559335,16,2,2,5,2,1,0,41,54.39518905436966,37.24104718241534
0,7,0.44042069015767404,8,9,6,11,1,0,1,18,87.18718830179566,23.989563617851843
1,9,0.8776929150656416,13,10,3,6,1,0,0,55,61.91153948065932,32.9412333082453
1,11,0.33862803914290796,6,12,7,2,3,0,0,57,79.93366334163795,36.58830214352237
1,7,0.010031984224195267,14,1,3,4,3,0,1,31,59.92091202403721,28.07075771434968
1,11,0.5634848141557446,10,3,3,11,1,1,0,43,90.67430399946758,26.973545077144752
0,7,0.18564145074272065,3,8,9,11,1,0,0,55,71.15732573937463,35.31814037312267
1,11,0.9179924896891619,17,13,1,11,2,0,0,62,82.42840994459621,22.78565230317389
1,6,0.27988818137254146,16,10,6,6,3,0,0,57,81.25356189458307,38.5844777960667
0,9,0.49687586144115237,2,1,9,2,1,0,0,31,67.24763134915689,19.0443401806304
1,6,0.9207914093849863,2,15,6,4,1,0,0,64,93.05509045246178,11.544077646514808
0,6,0.5436312001482269,15,23,2,1,1,0,1,64,89.73296157278963,13.49830812769458
0,7,0.10224047480636833,17,19,0,8,2,0,1,24,70.91640798356055,29.907926062251875
0,6,0.49981823971046124,11,12,6,1,2,0,0,62,88.68206301507897,28.537137445930064
1,8,0.8260015020572237,11,3,8,8,3,0,1,20,62.846117199296096,25.820353105304385
1,10,0.8805032285762846,6,23,7,1,3,0,1,34,66.22963231852533,34.86268092600431
0,8,0.20201787752271505,5,25,4,7,1,0,0,31,50.77927102227444,33.85406964267581
1,9,0.32649012778412134,15,16,3,8,1,1,0,57,96.80427324918269,35.94989932915538
1,10,0.9744435991536539,7,8,6,5,1,0,0,53,62.223546831662944,31.37147942077692
0,7,0.03364748415700358,6,20,4,2,1,0,1,29,95.64038490099202,38.26705553695447
1,6,0.6515791715115539,3,11,5,10,3,1,1,42,59.462473971379566,26.030089230605913
1,9,0.6197406506003582,6,15,4,4,2,1,1,43,72.87795224662037,38.97195196458375
1,6,0.8396801089262216,12,8,2,3,1,0,0,52,84.08245279706631,39.608785515818425
1,9,0.9294188810078995,17,23,0,3,2,0,1,22,57.59964313213957,28.62179683932849
0,6,0.04569080144789306,18,12,0,7,1,0,0,18,78.2667586304861,19.33514325812662
0,6,0.3905395240759989,4,20,4,4,2,0,0,62,98.52186358892024,12.592403713234233
1,9,0.8716208166245156,4,6,6,3,3,0,0,53,56.516944325172474,17.329704106826043
1,11,0.19890779955408588,3,15,4,5,3,0,1,53,59.378272430403854,16.512982012439327
0,9,0.6889014050227454,4,19,0,5,1,0,1,30,73.4489243915352,19.61787202450647
0,10,0.11141148976212589,16,4,7,2,2,0,1,20,68.61621809607355,18.299438642038314
1,7,0.6756078046985117,6,21,9,9,3,1,0,50,54.04485900869202,16.445111387135935
0,10,0.41691289522312214,15,5,2,10,1,0,0,53,93.12551643309901,35.468210144904916
1,7,0.11158568585600814,7,25,8,4,1,1,0,41,96.00651337152743,23.450866251043855
0,8,0.08948166311603356,6,20,5,1,2,0,0,20,99.42773115404378,16.870645959333523
1,10,0.17355542552940384,9,1,0,8,2,1,0,29,85.16224040414801,22.592537222993144
1,10,0.4228658946441368,13,0,2,6,1,1,1,38,85.10481138660073,11.935889647077364
0,6,0.7557531948174353,2,21,5,3,1,0,1,24,89.26522963276835,38.173622278649475
1,11,0.41181195270505555,19,16,7,3,1,1,1,49,84.65378760507457,23.82592738034225
1,10,0.741401741872288,18,16,7,9,1,1,1,30,60.866397194264685,20.196874064985856
0,6,0.7907475320901961,2,17,4,5,1,0,1,40,77.24982754626241,12.403076732173327
0,7,0.13320394892038367,9,27,6,11,1,0,0,20,62.97626816528266,39.183620686130666
1,10,0.24132305152282585,11,15,0,7,3,0,1,43,57.26062057351355,26.24917467240691
0,7,0.10000848344462776,13,16,9,3,1,0,0,46,50.718190497421396,16.496303020983035
0,10,0.7696086574770574,7,4,8,1,2,0,0,55,58.72404877530717,24.052465471480616
0,7,0.4852580556346556,11,0,7,10,1,0,0,44,54.20555310927556,19.713386348040107
0,11,0.11099567004618127,14,29,1,9,2,0,0,21,63.69442813880259,30.330492003555705
1,10,0.839021547431869,2,2,4,8,1,0,1,64,50.9275709422344,17.29489751938676
1,8,0.4613960148792474,14,21,5,3,2,1,1,35,74.76828267618392,34.42796901267738
0,11,0.3899272468120837,6,5,0,10,1,0,1,47,73.5279045689679,37.7450526108491
1,6,0.08271953047197367,18,29,1,6,1,1,1,57,93.08557137806889,26.449188677041253
0,11,0.527091609705366,13,10,4,1,1,0,0,34,54.94446991148055,13.948926505618434
0,8,0.617489263206702,1,18,1,3,1,0,1,59,92.40836829431719,18.172145146666306
1,11,0.49793795039211186,3,18,5,3,3,0,0,38,73.29074931020499,14.46631264278296
1,6,0.48621512635878905,4,26,8,8,3,0,0,64,56.17080375136133,21.31052747695175
1,10,0.44314092803360894,15,22,4,1,1,1,0,40,51.66761948113325,14.87737881952846
1,11,0.24205729152795907,16,14,3,2,1,1,0,38,71.20813399548966,19.019055583220986
0,11,0.6786548506231083,7,7,9,1,1,0,0,63,83.06202295644215,20.222971564963743
1,10,0.8218965080381463,8,3,4,5,1,0,0,44,73.97324087639569,32.25007066734615
1,10,0.5020275866814624,14,5,1,6,3,0,0,61,85.9098472667292,23.65470725518256
0,9,0.2798578339934148,8,25,9,1,2,0,1,63,51.658028413751964,16.724998634018075
1,9,0.1922566070797168,8,27,7,9,2,1,1,61,64.05048042730023,16.780776763770938
1,10,0.9080323200387618,1,16,8,3,1,0,1,63,71.80204949191875,17.849136563604894
0,11,0.22022722096995007,16,27,5,4,1,0,0,21,72.1850817560461,11.89286574263329
0,7,0.5212509441042504,8,16,6,10,1,0,1,46,94.17184624290434,28.802089068560374
1,6,0.8716270142212029,12,0,7,1,1,0,0,25,87.02634678200604,25.273156944247987
1,6,0.5980360149884852,3,11,2,6,1,1,0,31,67.37851250060761,26.41223174250364
1,8,0.6131363792364084,8,20,2,11,3,1,1,26,91.62855582869403,19.86433361969781
0,9,0.3768573813482029,17,21,7,2,2,0,1,58,96.51691894251914,27.220170730012295
1,6,0.817889975601665,1,26,4,8,2,0,0,45,90.5680220275683,21.720579824765828
1,8,0.8806957596239003,14,1,6,2,1,1,1,51,52.288452872827904,19.181262257949662
0,9,0.6943777071099695,11,7,0,9,1,0,1,36,82.64426348621139,39.738805641386584
1,8,0.7590486723349034,10,15,5,1,3,0,0,31,85.9208069424786,21.5595676140806
0,10,0.3550278987029415,11,18,2,7,1,0,1,48,80.84568405299248,24.59770262305635
0,6,0.12663129925807814,12,28,3,1,1,0,0,58,73.94821350927705,13.52434018313855
1,10,0.8349589911636129,6,18,6,8,1,0,0,63,93.55392695558626,35.00668402084574
1,8,0.7371384756746401,14,2,8,9,1,1,0,47,83.29077790496333,29.84037961152901
0,7,0.17467059722793932,7,12,9,5,1,0,0,24,97.39227123094618,38.340691275251885
0,6,0.5282759740936805,3,9,1,6,2,0,0,49,69.09877642869625,27.61668487217344
0,10,0.7679149489659126,17,24,3,6,1,0,1,40,61.38883844241099,23.69916211199933
1,6,0.3250988683906806,2,29,8,1,1,1,0,34,99.28855784957724,20.21291983986974
0,11,0.36414787681389305,5,8,3,8,1,0,0,41,55.12032332901069,11.14591185734871
1,8,0.41132833421758463,6,8,0,8,3,0,1,61,82.43089492386702,10.158235149517667
0,8,0.71093421263661,15,25,9,4,2,0,0,55,83.98984139432733,20.57144014291734
1,10,0.8260249125749191,16,20,3,3,2,0,0,55,73.82117183259975,20.867649909314743
0,11,0.05098810347320237,7,3,1,10,1,0,0,55,79.53382334240278,26.71117456140579
0,9,0.2821493677243946,2,24,4,11,2,0,1,40,90.81940677286272,10.046906384542122
1,9,0.9872362337324158,3,25,2,4,1,0,1,50,61.52813522275163,19.80968258123489
0,9,0.7616402197245218,1,7,8,6,1,0,1,60,68.7945546993634,15.93952006422331
0,7,0.11127703737128924,17,12,5,7,1,0,0,59,90.72775864865423,25.38675967415383
0,7,0.430192660209023,4,16,8,3,1,0,0,55,76.73892840807278,11.08311790379139
1,7,0.8397335931638651,2,0,7,1,1,0,1,34,63.744456835109936,10.155518240800044
1,6,0.5336988330726345,17,6,2,6,2,1,1,28,62.729619689479,25.484289200835534
0,9,0.13546429903984958,15,8,6,11,1,0,0,22,60.77728753406377,18.225624704172937
0,7,0.4455375767000186,12,1,4,6,2,0,1,19,77.51431833154422,39.37736806038164
0,11,0.75053258676427,9,28,0,10,1,0,0,48,97.40685125950067,11.31565667016046
1,9,0.6281558259572344,12,3,8,11,1,1,1,55,63.538123032298934,30.122370900663004
1,10,0.5000863855005576,7,15,4,3,3,1,0,54,72.12743995652286,38.002034316557
1,7,0.826329412126645,19,1,8,7,1,0,1,27,89.09914299193287,30.458365912740817
1,7,0.5004656147946921,4,28,7,6,1,1,0,30,65.52696614509227,30.64360279882181
0,9,0.7772137511343727,14,10,2,5,1,0,0,44,66.67642435584764,24.24995941594652
0,11,0.3786072302374288,3,12,1,3,2,0,0,50,63.08166236186429,10.028037408230684
0,6,0.7969469594262921,14,9,7,11,1,0,1,27,84.97205140771928,15.855343648558451
1,7,0.02527962879868273,10,26,8,8,1,1,1,18,85.4420692434783,14.786198121190264
0,10,0.2094332580947531,16,16,2,5,1,0,1,58,79.99706100684378,12.071550059141734
1,11,0.8973150324323806,4,16,7,1,1,0,1,49,55.56864018371472,38.17380588178096
0,10,0.4240832757726568,4,24,4,4,1,0,0,33,88.60851679866914,20.05371591277497
0,10,0.543152124150028,17,15,2,8,1,0,1,62,86.8918620990198,33.20629461262941
0,11,0.05524140558592949,15,24,0,5,1,0,1,59,67.9086698093855,33.968874209657116
1,11,0.09430119018985084,8,11,0,8,1,1,1,18,56.15806035625303,32.88208214856328
1,11,0.33821108394426835,17,14,0,5,1,1,1,56,54.32228069375041,34.1932290910353
0,9,0.38859822547872924,17,24,1,1,1,0,1,53,55.06673521497933,24.22312608405814
0,6,0.3132575515814705,6,5,8,8,1,0,0,55,75.99852254103504,19.36610067750738
0,10,0.09051782148385323,8,20,2,1,1,0,0,51,77.56126582470841,12.631137267036854
1,10,0.9879776963712753,4,21,0,10,3,1,0,48,85.97261420279776,35.464848165092846
1,6,0.8583277257778379,9,8,3,8,1,0,1,43,79.75258781222406,20.56188218060882
0,7,0.7327058536839226,3,8,8,7,2,0,1,30,62.00623520565472,12.512016051852664
0,7,0.32039012885494966,6,26,4,9,1,0,0,64,86.88827574914576,39.084196240619015
1,9,0.9506206758693593,3,27,4,11,2,0,1,50,67.9572610220412,16.992928433879083
1,7,0.8118639428462395,15,19,2,11,1,0,0,46,71.24679366305783,21.461016377804004
0,9,0.07920714391071393,12,21,8,7,2,0,0,28,92.50491169171647,11.384558708195852
0,11,0.2517552205719914,9,11,5,5,2,0,1,39,84.19536867992794,33.5145472656707
0,9,0.1022059551772242,4,7,6,11,2,0,0,49,55.38143722463792,33.36784309006739
1,8,0.625401924908943,15,10,8,10,3,0,0,18,53.90188105759092,30.07205667200584
0,7,0.4429317514997049,2,19,5,3,1,0,0,37,76.72579584946992,13.341172226410748
0,11,0.7122303270318674,2,3,9,1,1,0,1,45,88.83344413353188,13.83152811039357
0,10,0.3975033333333351,15,26,4,7,1,0,1,54,60.993250913051185,20.0266240458211
0,11,0.014204812332059058,13,10,3,6,1,0,1,37,61.1476395102828,37.12205689558054
1,8,0.18831902839922332,2,11,1,4,1,1,0,32,60.588283045454205,24.522326276643703
0,11,0.23944457459989188,11,18,3,8,2,0,0,58,81.09304389180176,26.627076666417263
1,6,0.694881381938665,2,1,1,4,1,1,1,58,78.78268004764897,15.485555965053194
0,7,0.07484854282422038,17,18,7,8,2,0,1,30,58.41688026348007,31.209771413114392
1,6,0.26642946025131864,9,22,7,5,3,0,1,35,51.44236090524442,29.459151031837393
0,10,0.12998082086537022,16,12,9,5,2,0,0,34,62.169961925053144,24.670220316463364
1,9,0.05622774044543888,3,25,3,4,3,0,1,52,77.99514751349349,16.437216593974817
0,8,0.10872301088339009,9,8,4,4,1,0,0,64,86.36424652633048,37.02471431163009
1,6,0.7940739722507427,16,6,0,2,1,1,0,27,86.9751143619394,15.717131818323184
1,6,0.9301556099338971,2,3,0,3,2,0,0,41,50.99922348188772,38.59862267515089
1,9,0.9121912275323761,14,0,0,1,1,0,1,26,92.75649569860744,16.849253059655663
1,6,0.9130913373277957,11,14,4,6,1,1,1,20,64.66737120799557,38.577236789564544
0,8,0.24775196370288788,19,12,1,10,1,0,0,47,96.02046456801207,36.700990385239365
1,7,0.8181672637694198,9,0,4,3,2,0,1,32,79.72995972326815,27.799739871441165
1,9,0.1393003409093858,5,9,7,4,1,1,0,24,52.71994141577612,32.65936980310213
0,10,0.04730396148933269,14,21,4,4,1,0,1,45,98.6148564212795,19.059940337073478
1,9,0.8212480375004599,5,12,6,4,3,1,0,37,76.06174616543913,36.40545667198389
1,10,0.8395875139420171,19,17,7,9,2,0,1,51,69.3043913759267,30.28206672220982
1,7,0.8868117522647156,15,19,2,7,3,0,0,40,78.35958643418068,18.21341416414659
1,10,0.6586682938925472,3,27,5,1,3,0,0,50,75.32842403872847,23.18680817926884
1,9,0.6259447783217726,6,25,4,5,1,1,1,58,88.65725212942448,32.41822248875797
0,6,0.18721621169656877,17,6,0,11,1,0,1,39,93.05055980911823,38.382167778392684
0,7,0.2146477449363482,6,2,6,1,2,0,0,34,63.33163004807582,12.217748026435352
0,10,0.5741630464760088,14,6,6,2,2,0,0,35,61.749199900274235,15.381270492455684
0,6,0.6512916095759461,4,13,2,5,1,0,1,56,52.78979595312451,12.333694420636952
1,7,0.77614743581912,15,15,1,10,3,0,1,49,93.77256659474548,30.009364319486945
1,10,0.5779074761052813,13,21,7,9,1,1,0,64,71.90675906239558,19.85281057122949
1,7,0.874116912937224,16,23,9,9,1,0,1,30,67.60388617213101,14.054931224138336
0,10,0.19438765045530915,14,22,3,3,1,0,0,22,74.13937010476215,32.23964362535173
1,10,0.712266386593507,6,14,9,6,3,0,1,45,98.73011777511107,37.52461107357761
0,11,0.26059031932204024,4,7,9,3,1,0,0,26,84.78857259334218,15.224378199387864
0,9,0.46682643250334466,12,22,1,3,1,0,1,34,97.16200677662545,14.705378118987536
0,6,0.556499276599305,17,0,3,11,1,0,1,45,78.19029134303574,15.74128872520168
